,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
3401,198.274345170754,0.0015538229096124364,1.313600670429617,59.16165150145764,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,0.021836462183330446,6.3052486689514256,0.12342343455388223,0.302708662463675,0.02437294929273987,53.227913557876995,0.09741233786953983,0.06280086012181321,3.397996102847366,1.2533530498597334,Pass
3402,0.02960725248156001,0.009709511809107157,1.4248031630759908,0.043630486851800085,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,37.98659641566184,0.00263993046599258,16.13633871866315,0.07077413963455396,0.0513938626621064,1.6734744039238587,0.9138635849259586,2.1435292146907283,0.041667414578566535,0.3389655279155494,Pass
3403,0.17631142262842184,0.2545413981898259,0.12746395600241078,9.585460574567373,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,473.49513834497145,8.55306286747427e-07,4.338942898869581,0.012670647000206495,0.01604967738747632,0.6401065998478197,0.4527477531305363,0.05185261414318032,0.2238743626293538,0.3691421665041928,Pass
3404,0.6861777123559036,0.0588333577856674,0.3464753875753462,0.307020422894932,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,24241.92177028377,1145662.8490664496,37.05978085926885,0.10720208733161056,0.01604967738747632,20.359760916950695,2.104256323662723,0.5308781799704821,0.3325201474892427,0.049048388361124,Pass
3405,4.055534845593591,0.11130572004659554,0.0002973110261447995,74.61886409462029,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,0.06249843178927855,0.01073878390823871,1.0648607721765833,0.09807569390030099,0.049882835551836896,2.8390353304210336,0.5279351002506079,0.6979829011035992,2.9294950983335304,4.634376472595396,Pass
3406,61.783638673193295,0.038693779175199706,0.9734166068899746,0.056348288292711324,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,0.0004916637960613987,74.89149177491578,0.1814361784377628,0.4451156609626098,0.09909096398131076,10.901450167517616,3.1930614414194,4.022390179867052,2.653623931424435,67.06858903687575,Pass
3407,0.5653763470302275,0.6905015103114137,0.2276055039686323,4.537123648798046,6.680183173797702,10.513382131496606,0.15205883213762172,0.0354071712503914,0.05184950759684327,0.7276105733845333,2026989.6353527482,0.004844140665577923,896.4019601124318,1.9038079031036532,0.5429518179863244,7.422283973364186,9.997076412688267,31.3226506601138,0.2796723383434375,1.056810636856358,Excellent
3408,6.070296673312229,0.26312964486295304,4.036383883709038,0.001890402038802852,7.4562152425419095,10.513382131496606,2.374034794469748,14.603595301530845,0.05184950759684327,0.027291050144887197,87.14292226546901,33.95777813895944,0.0031788964860291515,1.4577987352534756,41.11305079301836,0.0045374666302917775,1.5475695413640764,3.70534988433618,23164.01683762272,234.28526562667167,Fail
3412,0.04559624423511799,0.02654222951523387,0.04267953088302874,2.186651607383482,7.258745605439992e-05,0.00015627129835602037,2286.523412877417,0.0354071712503914,0.593081227289144,139.09291471326026,0.001562806924687562,0.0973249166182754,50.04799112155215,0.7154227601889411,0.753915528265232,0.8960467608341902,0.013219009903573305,0.31563128974628524,0.10929296516717522,1.2182246448848997,Pass
3413,0.00417293035371415,5.1870419665192466e-05,1.9157169835647767,0.3548533813024243,6.503265890136447e-05,0.00012858190789703252,2286.523412877417,0.0354071712503914,0.593081227289144,139.09291471326026,0.2504295058895121,0.010477629110112551,0.28490800650503034,1.2568819294985456,1.4536019008231256,0.7393623310222632,0.2673545024531516,0.8453561554020436,0.3670889950272586,0.17133675929022352,Excellent
3415,28.676768580160772,7.220050589861518,0.4494239218778705,0.09245935788425386,7.258745605439992e-05,0.00012858190789703252,2286.523412877417,0.0354071712503914,0.593081227289144,139.09291471326026,0.003658365104623439,0.00018358648066944399,3.61037915152586,0.22501873328092148,2.6402680599140824,0.01828080261139575,0.048260175616035884,0.5456069154266314,3.845161870331152,4.13625348883961,Excellent
3416,0.008636023323686761,573.7531980585948,3399.7058862904205,129.17255277334908,7.258745605439992e-05,0.00012858190789703252,2286.523412877417,0.0354071712503914,0.593081227289144,139.09291471326026,9.781042135090656e-05,64.08123301707249,0.2556067672750421,1.2201518000651483,2.802646194247443,0.2568939487457225,0.3049858585832602,0.8003311815005459,3.4830621717427945,1.1508939285738384,Excellent
3417,2.3387391725809445,0.0035004459921045977,51.64597997395829,0.006243265424366121,0.005276356415603237,0.016852476809203636,37.06487236646731,0.0354071712503914,0.593081227289144,3.7569756343170826,0.0004495324431939823,1146.4458422566918,5.564354076489158,0.3725539485162767,0.875232273251091,0.24484178437866255,3.723329824446576,11.072070842805152,0.01588550036140458,0.12532684207626307,Excellent
3418,0.0178694321866485,620.4324477461803,5.465043066037951,0.5702654553072128,0.005276356415603237,0.016852476809203636,37.06487236646731,0.0354071712503914,0.593081227289144,3.7569756343170826,0.5869469820436424,0.004332215437806325,7.641560779453387,0.03910769787548847,0.06926479122200452,0.37731196901631975,0.053857856506687285,0.2907535844752221,1.7865935967830795,2.6246445104046785,Pass
3419,2.4731326623656966,39.99267534045202,0.0687164290059102,0.07797002856226773,0.005889306940776414,0.016852476809203636,37.06487236646731,0.0354071712503914,0.593081227289144,3.7569756343170826,603.6297563774689,0.03654371290277452,0.03796830171119316,2.6382133659821556,0.2901339995626069,32.919714369151144,3.723329824446576,14.557230678637831,1.4301468108237816,0.022127665226250183,Good
3420,0.36176312245826414,1.3200459682946923,8.747111434492036,0.17062981637802094,0.00657346348705895,0.013866421049252346,37.06487236646731,0.0354071712503914,0.593081227289144,3.7569756343170826,0.008188452176445355,0.9054253712146676,5.6271230275684605,1.5934535980690614,0.4818598972488162,6.742188482251824,0.9760621509663314,5.145755099014637,0.02034156674599246,0.010566679254143924,Good
3421,3.016589104073671,0.0028206400816325004,1.7931881062000308,1.1481724172130383,0.0007297816653796148,0.0013352793244173489,2286.523412877417,1208.9176867651772,0.593081227289144,0.7276105733845333,3923.125795296434,0.013121332143337095,0.5764046917319962,0.12070512524700365,0.07352461913280617,2.2326934837610746,0.7666993676333087,0.21517419087398454,19.182596222765028,0.8910886859035694,Pass
3422,6.828769410096622,1.9527383824240847,5.775968090575668,0.028193859370957364,0.0005248107860393059,0.001098683922865282,2286.523412877417,1208.9176867651772,0.593081227289144,0.7276105733845333,3.3298631577219733,10.249272410236074,77.28163841937769,0.0044872181562598795,0.007841935383230119,0.3958848849088567,0.043244286006841666,0.05785096656045052,0.012716153086583123,0.0181348223225853,Pass
3423,6.615651997328098,9.316306620822509,0.6269227166005561,0.9866009142394536,0.9239472881699956,0.8330111916973105,2.374034794469748,14.603595301530845,0.593081227289144,0.19568047766940716,37990.53543451415,1.5089479450106444,10.852557980120473,0.0014538303290545158,0.007387593754341877,0.0669021997489489,0.014432017988423553,0.01284210228364671,0.01842599714556256,1.404292532311685,Pass
3424,1.4269312520527435,10.635532330274948,0.015981862127879016,0.2569608360032502,1.1510848176957789,0.8330111916973105,2.374034794469748,14.603595301530845,0.593081227289144,0.19568047766940716,2.1904738461458885e-05,0.4769375630295836,2.8984638899298862,0.0592367051670875,0.6117891908785091,0.02324539613685706,14.51836060938465,58.77779577677747,7.876382177117651,0.8910886859035694,Excellent
3425,3.9404018090951687,334.9800637508309,777.9811971787641,4.8115921797210754,1.1510848176957789,0.8330111916973105,2.374034794469748,14.603595301530845,0.593081227289144,0.19568047766940716,13.75218705520816,17.205759134064294,6.9570661836342085,0.01305207044628724,0.11503624267239305,0.029558244954878007,0.516474048288581,0.4504897672514726,1.1168558432048328,11.18712738795323,Pass
3426,0.207752778951758,1.2839834414909759,0.06384568651857077,653.3638803138705,1.1510848176957789,0.8330111916973105,2.374034794469748,14.603595301530845,0.593081227289144,0.19568047766940716,1766.9120260093162,0.0002699237395433415,3.283069729995172,0.04028495369294677,0.08284633324506653,0.2967282462254054,2.104256323662723,3.6053234428161227,0.7156601224502008,2.2768807446219257,Pass
3427,0.008960799833698494,0.0461136369538782,2.3893045770019032,1.8817046900622112,1.1510848176957789,0.8330111916973105,2.374034794469748,14.603595301530845,0.593081227289144,0.19568047766940716,5.462972788880763,35.89090785131132,5.596259317975955,0.005860069145520539,0.04841623403656462,0.03101322874166111,0.2793518611392962,0.9431476404023617,0.10662372688020948,59.8597647462957,Pass
3428,0.14361144640020682,420.21178283353896,3.2724192950462516,7.784576587023585,1.1510848176957789,0.8330111916973105,2.374034794469748,14.603595301530845,0.593081227289144,0.19568047766940716,0.014041857872851985,24.317655729681263,0.4372538007924927,0.01704531240602751,0.07136292730760947,0.09826234071315146,0.16862221939632047,0.209365533313448,0.0066858810288704254,0.04135694930211284,Pass
3429,71.3876034243824,5.870576880685982e-05,2.5404735820153643,2.3011892571637165,1.0312815792806893,2.2087553315212616,0.15205883213762172,2.9310833859135603,887.6112567119349,0.19568047766940716,0.026683027275103632,9.527043925345444,0.0010839431429483103,0.4723175787680762,1.3291227792506073,0.1835166636839538,1.8446179933066045,0.26060642237993503,0.14345446169045095,2.7781940170620145,Excellent
3432,0.030989039071070805,35.90947343557293,0.005175509860734263,0.0010399086686199944,0.0005248107860393059,8.705248153615892e-05,146.453657977565,0.0354071712503914,0.593081227289144,37.40705397519919,0.00014691867824367886,100.21460413288078,0.019379368080253808,6.235163119868775,3.065128292805099,3.125413430411967,12.450687862802726,272.1277188959173,2.2318804306725095,0.22767270047306395,Good
3433,0.04344926756872588,422.28539864636963,0.9666663904385198,1.0642909713497934,0.0005248107860393059,8.705248153615892e-05,146.453657977565,0.0354071712503914,0.593081227289144,37.40705397519919,0.012986840100258109,8.020438754696873e-05,0.351684166269041,0.061019902837966614,0.11852086577808828,0.3266597058508379,0.3968844681431426,0.8225356470340216,540.2374074417495,0.07097792119542731,Pass
3436,11.89439750589429,0.008232354239873528,0.0577035107207205,0.5579941105247647,0.0005248107860393059,8.705248153615892e-05,146.453657977565,0.0354071712503914,0.593081227289144,37.40705397519919,2406.4981755148333,0.09283743786446716,0.11840528005345885,10.32329444789007,5.567384251802112,2.7058421562992416,34.17172333156773,98.86171066795998,3.0780060982290487,1.529310638078648,Good
3437,4.650961142526722,282.7006873888432,46.00146523530079,39.94279105666882,3.3451819648037614e-06,5.675317817798211e-06,146.453657977565,0.0354071712503914,0.593081227289144,1.0103849691130915,0.13566959126792785,0.08457472792844792,0.2652769217841923,10.32329444789007,0.15973352844761726,823.4452617101626,3.4860644251616506,5.586040569549444,0.5872188894882779,1.2533530498597334,Fail
3438,0.005415195549400314,1.0215723410127802,1.2385219126292584,0.04882244837196969,0.0003774092639062471,0.0009040103746752523,146.453657977565,0.0354071712503914,0.593081227289144,1.4030551824734705,127.78276847744732,7.8888864490307435,10.647731708989733,0.07290464774770489,0.0513938626621064,1.6734744039238587,0.2558723958038359,0.6256116397233219,0.0942241238803326,0.039071169718976416,Pass
3439,0.2836294310842451,46.6800026040339,6.451466062073924,0.15159322554882332,0.0003774092639062471,0.001098683922865282,146.453657977565,0.0354071712503914,0.593081227289144,1.4030551824734705,109.17699210057665,0.00013522391132639278,0.0007740691132880738,2.27460939955331,0.1116540707098694,126.40653741740972,10.677488487008556,0.2988202799813374,8.27567603268628,1.1508939285738384,Fail
3440,0.00018083875166527975,4.4415821022702506e-06,0.03450454327222032,29.719475741802988,2.7729870953153277,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,8.880126262616043,0.0005628531954761941,82.90427339785667,1.2947177430018362,15.356615630725985,0.01828080261139575,4.845246871318669,3.6053234428161227,0.010962904903154169,0.02479246772343485,Good
3441,0.20472580617640634,0.0017344657348477347,0.5075440625113958,4.947629741476357,2.7729870953153277,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,3.832693878370978,105.15754504477665,4.4477746682508865,4.367977688764299,5.567384251802112,0.6401065998478197,0.02787969788075985,0.07817097312873335,1.3952186467137355,0.2550909922159119,Good
3442,0.035109252207707754,0.11632869680218585,4.660256615557482,74.21111943899629,3.45468122040368,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,10.611445521072833,0.025211176500162844,6.1660555975055935,14.305567987712033,21.969341414194265,0.5281763502226373,0.01575633460732024,2.029361539525877,0.9628685905413747,0.24794141877290196,Pass
3443,0.3416753375463817,0.35948872921979025,0.11047099615790623,0.0028558259547141287,2.7729870953153277,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,6.889944337366852,10.346760076843042,3.3332746255265704,1.5468877627829047,10.418707926342515,0.043413555122821634,5.5272372955675975,1.2744258780409763,6.624579706805079,3.0255246447443085,Excellent
3444,6813.519979925694,0.10575011320154083,0.06496786837878747,1.2535534924028886,3.45468122040368,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,2.001605405951497,1.4357885583967929,0.021596863563991917,29.150091498433124,60.59842764558071,0.3113344851275328,382.11189238147637,1.4218524962066523,0.032539663124868085,0.7302955294784946,Pass
3445,0.11849017420209346,0.03192369218379035,49.84734144867807,0.14868077975960367,4.803946644101657,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.008308254281843317,3.0093514592546717,0.4514043862093571,2.020153452450597,6.463263047492004,0.15888046046886647,5.407245361292193,0.5165470488005022,0.3408445189479793,0.1289407338828009,Excellent
3446,0.06932765976099764,71.42359515001701,331.61408707862506,0.21067145272618096,4.803946644101657,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.06004377908892989,307.53949305137894,24.287916633633337,322.0845763741671,167.14972760831662,2.978784844716378,4.95276752283067,10.199382601442721,6.960413331071882,0.24794141877290196,Fail
3447,3.787446901672237,4.047290755583262,2.6267113552297805,1.3263184030951785,4.803946644101657,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.10720411200897936,0.4220327012303817,11.525877244102206,7.673829420817932,25.50455045277957,0.14432242345781995,84.03887895458485,43.49891221616983,0.3325201474892427,2.9407266263457315,Good
3448,0.17362409129571224,0.12618443063079685,0.8034735072962608,17.21288840542159,4.803946644101657,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,36.63004556670189,0.0214450218688468,1.4108433558179752,27.47126685034276,20.696494103430577,1.594963451530344,7.852729619934164,2.457844262748977,0.19783932052682807,1.529310638078648,Good
3449,425.09307911392204,33.657542897716496,20.886156187975867,2.5975280983503204,2.7729870953153277,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.0016780835069307395,0.023463166910555992,278.192819121846,1.0212455116057986,5.567384251802112,0.0669021997489489,0.7178422316367533,1.6303449359709563,2.5255889858051708,2.9407266263457315,Excellent
3450,0.2804560903423338,2.8604605121179247,0.012306354223144873,0.023222861824323787,4.303958844515557,7.117766557155019,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,5.317698622643526e-05,219.2925377586277,0.554688427501844,0.9343042163300556,1.3291227792506073,0.5541754590096897,0.355634542000141,0.06110554206590196,0.048331097203144865,0.04135694930211284,Excellent
3453,0.013350749692045515,0.6031952892247033,2.1294423602866908,3.683939525234513,3.8560090499813686,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,6.419225809412879e-05,22.809304648976546,33.73498597202179,3.4453668635932813,3.065128292805099,1.1954755682960163,2.453707976471299,0.41498266760263625,2.02170378311251,31.12978071448681,Good
3455,0.00047155903812989727,1499.4600653701675,7.570291171335873,3.170646852687917,4.803946644101657,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.033660388336985675,0.012910971221444585,171.52652512567576,6.235163119868775,2.4872976983362176,4.375078434207857,0.015414277090061294,0.03439503802842206,0.08535101840197185,0.4020053010386319,Pass
3456,5.315138899497272,0.3834805666046363,1.0856369270498982,2.2922413201469016,3.0951230092853583,4.818868003511112,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,55.235885314826966,0.0001816766395401478,2.515232752527801,77.5711616391063,62.434046370924555,1.4488187532450891,3283.4456093096446,287.43706048397127,0.2661784019167362,33.90113079171021,Fail
3457,2.62564395676074,0.045797824255107575,3.0843844930028235,146.045315141074,5.9849193972942265,3.262468451135204,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.03082733273361587,0.00023533272118913336,0.15310018052717728,54.341658240093714,113.40286387283945,0.3113344851275328,22.519474250686603,36.91207433133559,0.08748771173296002,1.326677929366466,Good
3458,51.81622043970982,12.34489629312768,0.0045935443980670496,0.8414996751668927,5.9849193972942265,3.262468451135204,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,120.3849921010746,0.0007205386184711992,0.07962293945427233,1.184495043059615,2.6402680599140824,0.28280725815496394,0.18818065164828224,0.1825913643140032,0.24111232606477795,0.03691172412301391,Good
3460,0.0013675921269779294,1.3280625544950613,176.89520119189203,0.7176151810404274,3.45468122040368,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.006313190369955069,0.4444387281941392,0.0125389174299631,2.080965965926276,16.301057081066162,0.03582217883773209,13.298095445352747,3.32115588107238,0.032539663124868085,0.4377940986628663,Excellent
3462,5.8658248403468285,0.004126215254052925,0.26727086939643263,1.1318491500784058,4.803946644101657,4.818868003511112,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.11337867272464144,64.33637443071069,18.017429522750927,11.623603423315432,17.303582270334736,0.5281763502226373,1.1892297713197388,3.5079972291599613,0.1663964899745054,0.3389655279155494,Good
3463,19.85859105212592,0.6916539726952697,3646.337717821726,0.07366129405267069,5.362017666312807,5.856584116935038,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.4575379811852308,29.039869813205147,1.5094614406163571,0.0265958714872471,0.15973352844761726,0.05014531536029156,0.10404232929284032,0.13887699972604,0.4052516254657386,0.14863474521114578,Pass
3464,7353.236161373481,0.007227053071471594,11534.929583679475,10.310282867824169,2.7729870953153277,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.21143791018123015,0.5082529822709794,0.08074149569986612,0.6168217309346905,6.273237134285708,0.02324539613685706,2.4004399240068417,1.974578639208002,0.01984476909124663,0.007729156006221867,Good
3465,0.0297225423698118,0.07699793207044334,14.738450710408854,0.6899950401656448,2.7729870953153277,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,66.78019620179994,0.00012989790787907337,1921.2186933599155,87.34192602276843,194.04672086348145,0.28280725815496394,1196.3445916770195,1012.1673881909296,0.16233262473690965,0.1444688786792115,Fail
3466,0.0350418557342471,0.02019201489514897,1.6093519587906384,87.72174177571877,2.7729870953153277,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.5565065018033432,26.241183644510198,5.17851017784671,0.9624294994252668,1.4536019008231256,0.5033969880821236,0.483562265807504,0.6087231654770467,0.2533355356722574,2.6246445104046785,Excellent
3467,1.7567352138018268,84.75242196721898,0.8961823906565107,0.019817564794320352,2.4843786200797258,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,3.145600489998364,1.7781740661268512,0.015060987048342968,0.9070008443978462,2.018398334148344,0.2695393724140861,0.5516258430755663,0.7372499728262818,0.8721950537247872,1.056810636856358,Excellent
3468,4.313541929952672,4.111448479415024,226.65554618203262,6.1453145700934675,3.0951230092853583,4.818868003511112,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,6.240801181431262,0.17392471168746182,89.01513067938605,7.904834077665825,4.130949889204201,2.8390353304210336,0.5396504838920514,0.3333880520864427,0.37627876946978345,0.6705953211152103,Good
3469,41.57463588982676,1.3135732858685305,0.1441370958070455,40.17715799881921,5.9849193972942265,3.262468451135204,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,5.780047473834327,5012.970700761455,10.505299958718048,1.184495043059615,2.2074316240298413,0.35961040037117936,0.5763796925121741,0.13887699972604,0.0036032955980516757,0.9167838845340904,Good
3470,12.731218324996153,3.960511573798703,621.8594741735083,0.20723090776063932,3.0951230092853583,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,248.14633960998702,256.953630547761,0.033372434519854284,0.6545169537655952,4.517834397916119,0.04555055679280393,38.135289569196246,0.5308781799704821,1.618349703623047,3.7981229852838463,Good
3471,0.5061550352490756,0.09414641760536784,0.00034064580961582034,9.429543127960498,3.45468122040368,4.818868003511112,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.024899244887683133,0.3434892590630288,1.0359525961436091,5.218721432821721,3.065128292805099,2.3425962477677897,3.6424992894632218,0.3619136839051185,0.014038126388469687,0.1404197711455669,Good
3472,0.09089514819395987,0.0003891653968861895,0.7452097873174052,6.4782602268211225,3.45468122040368,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.0008746824303786642,0.0009397766936515039,0.310340442469049,4.499466562412589,11.394473018054276,0.22240720841937608,15.169862559669195,48.53090162599987,17.81116533127381,3.907644659247257,Good
3473,0.39053403810775095,5.202024573384579e-07,0.059269987052168814,1.3052335755596784,4.303958844515557,7.117766557155019,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,504.7887033493712,0.0005037440802483948,0.03821994257500149,0.5162688971522544,15.356615630725985,0.00432459165248351,2.5081580978494493,0.8929141410387952,1.1168558432048328,5.342216888906871,Pass
3474,0.04095762233184691,129.0385089751204,3.753597494583604,5.6913116274578535,3.8560090499813686,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,455.74148321593526,0.03199598498912555,2.924330720039282,0.21205935729630795,5.090621597096884,0.005769725297135036,2.9246852970041024,2.3914944110244307,58.362399770778104,203.2426135956043,Pass
3475,0.4972854079748889,4.828484993597184,0.00974227465276528,1.833359076604127,3.0951230092853583,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,7811.5223197274045,0.008408994984862538,3.2104942964276764,384.8164532133125,84.14392230953142,12.591842685726245,23.530020950030963,1259.8889497784317,0.8301124341980985,2.410085037115,Fail
3476,0.1996254985642366,0.6978001459665086,603.3306011995447,1.8761041991110807,3.0951230092853583,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.05674162590557661,0.21723423455082894,4.829759301662874,19.82402773495237,16.794840942850552,1.3160651284771578,0.9760621509663314,3.2315008107316747,0.6169880003787679,1.4864478202694436,Good
3477,0.001069011261817851,1.2856649659056552,21.276325096201962,4.63680937842214,2.7729870953153277,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,2.1288993851746327,0.9998758299227596,0.009291496529671412,6.4228597232085365,1.8455529000057864,7.074067961026267,0.6022443547753059,0.09730282400655632,6.150965335342879,1.056810636856358,Good
3478,0.017097709296109306,0.007716167418691066,0.2582654730517011,1.41357039860947,2.4843786200797258,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,38.380701368542255,40.00314233448794,1629.5190298097211,9.444445453585796,18.924150930126537,0.3266597058508379,0.06707634638795994,5.586040569549444,0.08967789544374885,0.043776453786250745,Good
3479,1.6035676697831804,0.001212093166958259,0.2061119382179442,1.1645929281107064,3.45468122040368,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.06694238723410867,3.7221095441247654,570.4248713648348,0.2688452574243235,4.009496140635191,0.012446537493432766,0.9548726164476328,0.6087231654770467,0.032539663124868085,1.056810636856358,Excellent
3480,0.023170473643420026,63040.229034393975,6068.224802942924,3.8953172616028895,3.45468122040368,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,1.3541712135095738e-05,122671.27635486891,0.6826411867075012,1.690832768480098,8.20602522192941,0.07727613864418799,0.2448834125988481,19.13941556549736,0.3325201474892427,18.13849632550047,Excellent
3481,11.885735402543403,0.462042263047642,194.03751705988384,1.5187297190487008,3.45468122040368,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,136.53050653513827,0.0018787097218056067,0.17103488651816118,45.48300839940472,232.095686973806,0.07365073318353504,1.9701647335076995,69.26649951459095,0.5872188894882779,0.6899324311574963,Good
3482,0.04040022140476565,0.09717040746383378,0.3444880039406916,12.592575133131568,3.8560090499813686,5.856584116935038,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,639.5619941955905,5.0447324054360765,1.0626711724491775,2.7176312862771943,24.026882194819013,0.029558244954878007,1.9701647335076995,4.022390179867052,1.8771651091287127,136.51180098774876,Excellent
3483,0.0008932000552574529,3.4991045785078545,0.19106722919407654,0.19867033704764991,3.45468122040368,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.8824829193406174,0.3583609914700326,18.491083245688554,0.6945158078614332,3.065128292805099,0.08925867349899194,16.561885567835013,9.39547867129224,4.46010135249419,47.68334100033866,Good
3484,97.34619682783013,0.07413721574670776,0.5249907742645707,191.86749252419852,3.0951230092853583,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.14223909219323394,1.7202269150446643,117.00778762986614,11.623603423315432,76.93826199165156,0.04779275086466587,0.5516258430755663,20.216159426345975,1.0116812945566958,11.18712738795323,Good
3485,0.7846447371617212,0.005016058908280378,0.002375373470928834,0.9759488911621238,3.0951230092853583,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,5.051349958200988,0.00016486622170060604,0.014812874861865841,994.1075860601551,489.40707657206934,3.2792597049517918,3074.211383427171,2300.393145042365,0.19783932052682807,0.06898858454339309,Fail
3486,0.08598448719429275,0.20183210043822689,0.35944939298769035,4.121913853677215,3.0951230092853583,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,775761.8033008316,0.10987976094023556,8.9608078560904,6.235163119868775,152.8358695623228,0.005769725297135036,6.445139828011589,49.87734764406282,0.07358318917341719,0.0841781780959536,Pass
3487,0.2056143681899049,1.3564520717200104,67.45852397894562,0.03699123601210283,3.45468122040368,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,2.380054669234684,23.454273664331666,13.566080985047392,0.2317924537293969,49.1745581936827,0.0001813989494803064,1.481105882221891,7.344360626449773,0.13653291414791036,4.768012131846518,Pass
3488,0.12106134879136846,0.38833447370006985,11.274227897606735,0.8577282040433265,3.45468122040368,3.262468451135204,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,0.2466167503322182,177.95381380425522,7.296942004816164,1.8481725175864112,19.49739230219217,0.02324539613685706,33.42988234287575,1.8694095325200493,8.27567603268628,0.6335318258763669,Good
3489,1.4393807851678395,2.730016983552996,64.34289201689093,0.12905563938585088,3.45468122040368,3.262468451135204,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,1.2752032102712592,0.003136581248195643,1.3048387318674477,10.95417183927604,74.67620590820898,0.04555055679280393,306.8105014299689,44.70575023444711,5.30289684111385,0.01573196963998296,Pass
3490,129.71966819246578,23.15509645724132,3119.084663309071,0.062304777680803,5.9849193972942265,3.262468451135204,0.6008268954542136,17.85002139899382,6.783966877714622,0.03789728718405102,6.245372082473798,180.9375556101348,212.2868590527977,0.4451156609626098,0.2217979266150796,2.978784844716378,0.017974110008417584,0.02918675745326532,0.10147922885576527,7.730721885456504,Pass
